6F07A102501;F;07;A;102501; ; ; ; ; ; ; ;
6F08C102521;F;08;C;102521;76B;H;F9;27H;41;6;6;
6F07C102530;F;07;C;102530; ; ; ; ; ; ; ;
6F07T102535;F;07;T;102535; ; ; ; ; ; ; ;
6F08C102539;F;08;C;102539; ; ; ; ; ; ; ;
6F07C102550;F;07;C;102550;65A;X;D3;27H;45;6;6;
6F07K102553;F;07;K;102553; ; ; ; ; ; ; ;
6F07C102557;F;07;C;102557; ; ; ; ; ; ; ;
6F07T102796;F;07;T;102796; ; ; ; ; ; ; ;
6F08C103032;F;08;C;103032; ; ; ; ; ; ; ;
6F08C103057;F;08;C;103057;76A; ; ;30H;21; ; ;
6F08T103121;F;08;T;103121; ; ; ;30H;22; ; ;
6F07C103158;F;07;C;103158; ; ; ; ; ; ; ;
6F08T103256;F;08;T;103256; ; ; ; ; ; ; ;
6F08C103286;F;08;C;103286;76B;8;66;05L;21;6;6;
6F08A103324;F;08;A;103324;76B;T;65;30H;36;1;5;
6F08T103347;F;08;T;103347; ; ; ; ; ; ; ;
6F07A103360;F;07;A;103360;65A;X;26;30H;41;1;1;
6F08T103369;F;08;T;103369; ; ; ; ; ; ; ;
6F07T103385;F;07;T;103385; ; ; ; ; ; ; ;
6F07T103391;F;07;T;103391; ; ; ; ; ; ; ;
6F09A103427;F;09;A;103427; ; ; ; ; ; ; ;
6F07T103438;F;07;T;103438; ; ; ; ; ; ; ;
6F09C103445;F;09;C;103445; ; ; ; ; ; ; ;
6F09A103455;F;09;A;103455;63B;M;68;27H;52;1;6;
6F07C103456;F;07;C;103456; ; ; ; ; ; ; ;
6F09C103458;F;09;C;103458; ; ; ; ; ; ; ;
6F07T103459;F;07;T;103459; ; ; ; ; ; ; ;
6F07C103460;F;07;C;103460; ; ; ; ; ; ; ;
6F08C103461;F;08;C;103461; ; ; ; ; ; ; ;
6F07C103463;F;07;C;103463; ; ; ; ; ; ; ;
6F08T103466;F;08;T;103466; ; ; ; ; ; ; ;
6F07T103472;F;07;T;103472;65A;4;26;30H;53;3;1;
6F07C103478;F;07;C;103478; ; ; ; ; ; ; ;
6F07T103511;F;07;T;103511; ; ; ; ; ; ; ;
6F07T103533;F;07;T;103533; ; ; ; ; ; ; ;
6F07C103558;F;07;C;103558;65A;F;22;30H;53;6;1;
6F07C103605;F;07;C;103605;65A;X;D3;30H;63;6;1;
6F08C103990;F;08;C;103990; ; ; ; ; ; ; ;
6F08A104010;F;08;A;104010;76B;T;66;31H;22;1;5;
6F07T104099;F;07;T;104099;65A;M;27;31H;34;2;6;
6F09C104112;F;09;C;104112;63A;K;22;31H;35;6;1;
6F07T104170;F;07;T;104170; ; ; ; ; ; ; ;
6F09A104196;F;09;A;104196;63A;M; ;31H;41;1;5;
6F07C104198;F;07;C;104198; ; ; ; ; ; ; ;
6F08T104208;F;08;T;104208; ; ; ; ; ; ; ;
6F07T104222;F;07;T;104222; ; ; ; ; ; ; ;
6F07T104228;F;07;T;104228; ; ; ; ; ; ; ;
6F07T104229;F;07;T;104229; ; ; ; ; ; ; ;
6F07T104233;F;07;T;104233; ; ; ; ; ; ; ;
6F07T104234;F;07;T;104234; ; ; ; ; ; ; ;
6F07C104235;F;07;C;104235; ; ; ; ; ; ; ;
6F07C104239;F;07;C;104239; ; ; ; ; ; ; ;
6F08C104244;F;08;C;104244; ; ; ; ; ; ; ;
6F09A104245;F;09;A;104245; ; ; ; ; ; ; ;
6F07T104264;F;07;T;104264; ; ; ; ; ; ; ;
6F07A104276;F;07;A;104276; ; ; ; ; ; ; ;
6F07C104286;F;07;C;104286; ; ; ; ; ; ; ;
6F07C104293;F;07;C;104293; ; ; ; ; ; ; ;
6F07C104295;F;07;C;104295; ; ; ; ; ; ; ;
6F09A104296;F;09;A;104296; ; ; ; ; ; ; ;
6F08C104299;F;08;C;104299;76B; ; ;31H;52; ; ;
6F07T104300;F;07;T;104300; ; ; ; ; ; ; ;
6F07C104305;F;07;C;104305;65A;R;26;31H;55;6;1;
6F07C104317;F;07;C;104317; ; ; ; ; ; ; ;
6F07C104319;F;07;C;104319; ; ; ; ; ; ; ;
6F08C104327;F;08;C;104327; ; ; ; ; ; ; ;
6F08T104801;F;08;T;104801; ; ; ; ; ; ; ;
6F07C104878;F;07;C;104878;65A;K;22;01J;33;6;6;
6F07T104943;F;07;T;104943; ; ; ; ; ; ; ;
6F07T104953;F;07;T;104953; ; ; ; ; ; ; ;
6F07C105026;F;07;C;105026; ; ; ; ; ; ; ;
6F08C105027;F;08;C;105027; ; ; ; ; ; ; ;
6F08C105028;F;08;C;105028; ; ; ; ; ; ; ;
6F09A105029;F;09;A;105029; ; ; ; ;51;B;5;
6F07T105035;F;07;T;105035; ; ; ; ; ; ; ;
6F07T105038;F;07;T;105038; ; ; ; ; ; ; ;
6F07T105040;F;07;T;105040; ; ; ; ; ; ; ;
6F07T105045;F;07;T;105045; ; ; ; ; ; ; ;
6F09A105048;F;09;A;105048; ; ; ; ; ; ; ;
6F09T105075;F;09;T;105075; ; ; ; ; ; ; ;
6F07T105076;F;07;T;105076; ; ; ; ; ; ; ;
6F07T105088;F;07;T;105088; ; ; ; ; ; ; ;
6F09C105091;F;09;C;105091; ; ; ; ; ; ; ;
6F07C105092;F;07;C;105092; ; ; ; ; ; ; ;
6F07C105093;F;07;C;105093; ; ; ; ; ; ; ;
6F07C105096;F;07;C;105096; ; ; ; ; ; ; ;
6F07T105129;F;07;T;105129; ; ; ; ; ; ; ;
6F07A105138;F;07;A;105138; ; ; ; ; ; ; ;
6F07C105167;F;07;C;105167; ; ; ; ; ; ; ;
6F09C105233;F;09;C;105233; ; ; ; ; ; ; ;
6F09K105521;F;09;K;105521; ; ; ; ; ; ; ;
6F08T105634;F;08;T;105634; ; ; ; ; ; ; ;
6F08C105654;F;08;C;105654; ; ; ; ; ; ; ;
6F07T105711;F;07;T;105711; ; ; ; ; ; ; ;
6F07A105716;F;07;A;105716; ; ; ; ; ; ; ;
6F07A105731;F;07;A;105731;65B;T;65;02J;33;1;5;
6F08C105744;F;08;C;105744; ; ; ; ; ; ; ;
6F08T105797;F;08;T;105797; ; ; ; ; ; ; ;
6F07A105800;F;07;A;105800; ; ; ; ; ; ; ;
6F08A105811;F;08;A;105811;76B;M;65;02J;36;1;6;
6F07T105882;F;07;T;105882; ; ; ; ; ; ; ;
6F07T105904;F;07;T;105904; ; ; ; ; ; ; ;
6F07A105907;F;07;A;105907; ; ; ; ; ; ; ;
6F09T105924;F;09;T;105924;63A;X;D3;2J;41;1;6;
6F09A105927;F;09;A;105927;63A;M;25;02J;43;1;6;
6F07T105934;F;07;T;105934; ; ; ; ; ; ; ;
6F07T105944;F;07;T;105944; ; ; ; ; ; ; ;
